,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipment Days,Order Year,Ship Year,Gender
2297,2016-11-11,2016-11-15,Standard Class,Sung Chung,Consumer,United States,Arlington Heights,Illinois,60004,Central,Office Supplies,Art,14.112,6.0,0.2,1.2348,4.0,2016,2016,Unknown
2298,2014-10-20,2014-10-22,Second Class,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,3.808,1.0,0.2,1.2376,2.0,2014,2014,Unknown
2299,2017-08-18,2017-08-21,Second Class,Pauline Johnson,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,9.912,3.0,0.2,1.239,3.0,2017,2017,Male
2300,2017-12-07,2017-12-12,Standard Class,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Fasteners,3.552,3.0,0.2,1.2432,5.0,2017,2017,Male
2301,2014-03-14,2014-03-18,Standard Class,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,Office Supplies,Art,3.38,1.0,0.0,1.2506,4.0,2014,2014,Male
2302,2015-05-08,2015-05-14,Standard Class,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,Furniture,Furnishings,8.352,6.0,0.2,1.2528,6.0,2015,2015,Female
2303,2014-09-26,2014-09-30,Standard Class,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Appliances,16.704,6.0,0.2,1.2528,4.0,2014,2014,Female
2304,2017-11-02,2017-11-06,Standard Class,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,20.136,3.0,0.2,1.2585,4.0,2017,2017,Female
2305,2015-10-31,2015-10-31,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,Office Supplies,Art,5.04,3.0,0.0,1.26,0.0,2015,2015,Female
2306,2014-08-23,2014-08-27,Standard Class,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,Furniture,Furnishings,4.224,3.0,0.2,1.2672,4.0,2014,2014,Male
2307,2016-07-18,2016-07-22,Standard Class,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,11.264,8.0,0.2,1.2672,4.0,2016,2016,Male
2308,2017-06-03,2017-06-07,Standard Class,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Binders,3.912,1.0,0.2,1.2714,4.0,2017,2017,Unknown
2309,2015-04-16,2015-04-21,Standard Class,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Art,7.872,3.0,0.2,1.2792,5.0,2015,2015,Female
2310,2015-11-01,2015-11-05,Standard Class,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,Technology,Phones,42.95,1.0,0.0,1.2885,4.0,2015,2015,Female
2311,2016-05-01,2016-05-04,First Class,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Labels,3.984,1.0,0.2,1.2948,3.0,2016,2016,Male
2312,2014-09-14,2014-09-18,Second Class,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Appliances,13.0,5.0,0.2,1.3,4.0,2014,2014,Female
2313,2016-11-04,2016-11-08,Standard Class,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Binders,4.176,1.0,0.2,1.305,4.0,2016,2016,Male
2314,2014-07-15,2014-07-19,Standard Class,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Technology,Accessories,2.97,3.0,0.0,1.3068,4.0,2014,2014,Male
2315,2015-11-20,2015-11-27,Standard Class,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Storage,17.44,2.0,0.2,1.308,7.0,2015,2015,Unknown
2316,2015-06-29,2015-07-02,First Class,Sheri Gordon,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,117.882,1.0,0.1,1.3098,3.0,2015,2015,Male
2317,2017-08-24,2017-08-29,Standard Class,Alan Haines,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,3.744,1.0,0.2,1.3104,5.0,2017,2017,Male
2318,2017-06-01,2017-06-05,Second Class,Barry Blumstein,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,17.48,5.0,0.2,1.311,4.0,2017,2017,Male
2319,2014-11-27,2014-12-03,Standard Class,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,Office Supplies,Fasteners,3.76,2.0,0.0,1.316,6.0,2014,2014,Male
2320,2017-03-26,2017-04-02,Standard Class,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Fasteners,3.76,2.0,0.0,1.316,7.0,2017,2017,Male
2321,2015-11-12,2015-11-19,Standard Class,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,Office Supplies,Art,11.76,5.0,0.2,1.323,7.0,2015,2015,Female
2322,2014-01-28,2014-02-03,Standard Class,Jasper Cacioppo,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,3.928,1.0,0.2,1.3257,6.0,2014,2014,Male
2323,2017-10-02,2017-10-05,First Class,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,11.808,2.0,0.2,1.3284,3.0,2017,2017,Male
2324,2014-07-22,2014-07-24,Second Class,John Lucas,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Storage,26.632,1.0,0.2,1.3316,2.0,2014,2014,Male
2325,2015-11-01,2015-11-06,Standard Class,Quincy Jones,Corporate,United States,New York City,New York,10009,East,Technology,Phones,4.95,1.0,0.0,1.3365,5.0,2015,2015,Male
2326,2017-11-20,2017-11-24,Second Class,Katharine Harms,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,2.97,3.0,0.0,1.3365,4.0,2017,2017,Female
2327,2016-10-27,2016-10-31,Standard Class,Ben Wallace,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,33.48,2.0,0.0,1.3392,4.0,2016,2016,Male
2328,2016-06-20,2016-06-25,Second Class,Dave Poirier,Corporate,United States,Salinas,California,93905,West,Office Supplies,Art,5.16,2.0,0.0,1.3416,5.0,2016,2016,Male
2329,2017-11-25,2017-12-01,Standard Class,Tracy Zic,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,5.16,2.0,0.0,1.3416,6.0,2017,2017,Unknown
2330,2016-01-15,2016-01-19,Standard Class,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Art,4.66,2.0,0.0,1.3514,4.0,2016,2016,Male
2331,2017-06-24,2017-06-26,Second Class,Kean Thornton,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,2.88,1.0,0.0,1.3536,2.0,2017,2017,Male
2332,2015-09-17,2015-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,Technology,Phones,67.8,4.0,0.0,1.356,6.0,2015,2015,Male
2333,2017-01-14,2017-01-20,Standard Class,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,Technology,Phones,67.8,4.0,0.0,1.356,6.0,2017,2017,Male
2334,2014-01-10,2014-01-15,Standard Class,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,2.89,1.0,0.0,1.3583,5.0,2014,2014,Male
2335,2017-12-11,2017-12-17,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,13.584,1.0,0.2,1.3584,6.0,2017,2017,Male
2336,2015-12-28,2015-12-31,Second Class,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,54.384,2.0,0.2,1.3596,3.0,2015,2015,Male
2337,2017-09-28,2017-10-01,First Class,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,Technology,Accessories,54.384,2.0,0.2,1.3596,3.0,2017,2017,Male
2338,2017-09-10,2017-09-14,Standard Class,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,2.78,1.0,0.0,1.3622,4.0,2017,2017,Male
2339,2016-11-10,2016-11-14,Standard Class,Scott Williamson,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,3.64,1.0,0.2,1.365,4.0,2016,2016,Male
2340,2017-03-20,2017-03-25,Second Class,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Furnishings,2.91,1.0,0.0,1.3677,5.0,2017,2017,Male
2341,2017-10-21,2017-10-25,Standard Class,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Paper,4.064,1.0,0.2,1.3716,4.0,2017,2017,Male
2342,2014-03-19,2014-03-21,First Class,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,4.992,3.0,0.2,1.3728,2.0,2014,2014,Male
2343,2016-10-15,2016-10-21,Standard Class,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Phones,5.5,1.0,0.0,1.375,6.0,2016,2016,Female
2344,2017-07-29,2017-08-01,Second Class,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,22.0,5.0,0.2,1.375,3.0,2017,2017,Female
2345,2017-11-13,2017-11-19,Standard Class,Ken Lonsdale,Consumer,United States,Dublin,California,94568,West,Technology,Phones,22.0,5.0,0.2,1.375,6.0,2017,2017,Male
2346,2017-12-18,2017-12-24,Standard Class,Doug Jacobs,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,3.2,2.0,0.0,1.376,6.0,2017,2017,Male
2347,2016-04-24,2016-04-27,First Class,Jack Lebron,Consumer,United States,Riverside,California,92503,West,Office Supplies,Binders,3.984,1.0,0.2,1.3944,3.0,2016,2016,Male
2348,2014-09-22,2014-09-29,Standard Class,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,3.984,1.0,0.2,1.3944,7.0,2014,2014,Male
2349,2017-05-19,2017-05-21,Second Class,Becky Castell,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Art,5.58,1.0,0.0,1.395,2.0,2017,2017,Female
2350,2017-12-25,2017-12-29,Standard Class,Giulietta Dortch,Corporate,United States,Everett,Washington,98208,West,Office Supplies,Binders,3.856,1.0,0.2,1.3978,4.0,2017,2017,Female
2351,2017-10-20,2017-10-25,Standard Class,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,Technology,Phones,15.984,2.0,0.2,1.3986,5.0,2017,2017,Male
2352,2016-07-21,2016-07-21,Same Day,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,18.656,2.0,0.2,1.3992,0.0,2016,2016,Male
2353,2014-11-01,2014-11-05,Standard Class,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Fasteners,7.52,5.0,0.2,1.41,4.0,2014,2014,Male
2354,2015-12-15,2015-12-19,Standard Class,Jim Kriz,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,3.28,1.0,0.0,1.4104,4.0,2015,2015,Male
2355,2017-10-02,2017-10-06,Standard Class,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,2.88,1.0,0.0,1.4112,4.0,2017,2017,Male
2356,2017-11-24,2017-11-30,Standard Class,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,Office Supplies,Binders,2.88,1.0,0.0,1.4112,6.0,2017,2017,Male
2357,2014-07-09,2014-07-13,Standard Class,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,2.88,1.0,0.0,1.4112,4.0,2014,2014,Male
2358,2015-11-08,2015-11-15,Standard Class,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,4.712,1.0,0.2,1.4136,7.0,2015,2015,Male
2359,2017-11-04,2017-11-08,Standard Class,Katherine Murray,Home Office,United States,Springdale,Arkansas,72762,South,Office Supplies,Art,4.3,2.0,0.0,1.419,4.0,2017,2017,Male
2360,2017-11-18,2017-11-21,First Class,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,2.96,2.0,0.0,1.4208,3.0,2017,2017,Female
2361,2014-12-01,2014-12-03,Second Class,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,8.128,2.0,0.2,1.4224,2.0,2014,2014,Male
2362,2017-12-18,2017-12-20,First Class,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,12.672,9.0,0.2,1.4256,2.0,2017,2017,Male
2363,2016-10-14,2016-10-20,Standard Class,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Supplies,12.768,2.0,0.2,1.4364,6.0,2016,2016,Male
2364,2014-12-02,2014-12-06,Standard Class,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,Office Supplies,Art,16.464,7.0,0.2,1.4406,4.0,2014,2014,Male
2365,2015-03-12,2015-03-17,Standard Class,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,Furniture,Furnishings,6.408,3.0,0.2,1.4418,5.0,2015,2015,Male
2366,2014-05-18,2014-05-22,Second Class,George Ashbrook,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,3.984,1.0,0.2,1.4442,4.0,2014,2014,Male
2367,2017-09-25,2017-10-01,Standard Class,Katrina Willman,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,5.56,2.0,0.0,1.4456,6.0,2017,2017,Female
2368,2017-11-21,2017-11-25,Standard Class,Barry Franz,Home Office,United States,Pasadena,California,91104,West,Office Supplies,Art,5.56,2.0,0.0,1.4456,4.0,2017,2017,Male
2369,2017-08-28,2017-09-03,Standard Class,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,5.56,2.0,0.0,1.4456,6.0,2017,2017,Female
2370,2015-03-29,2015-04-03,Second Class,Alan Shonely,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,5.56,2.0,0.0,1.4456,5.0,2015,2015,Male
2371,2016-05-30,2016-06-04,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,5.56,2.0,0.0,1.4456,5.0,2016,2016,Male
2372,2017-11-02,2017-11-06,Standard Class,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,5.56,2.0,0.0,1.4456,4.0,2017,2017,Male
2373,2017-07-14,2017-07-18,Standard Class,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,Office Supplies,Binders,4.448,2.0,0.2,1.4456,4.0,2017,2017,Unknown
2374,2015-09-24,2015-09-29,Second Class,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,Technology,Accessories,23.2,2.0,0.2,1.45,5.0,2015,2015,Unknown
2375,2014-10-02,2014-10-05,First Class,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,Office Supplies,Fasteners,4.672,2.0,0.2,1.46,3.0,2014,2014,Unknown
2376,2016-10-20,2016-10-26,Standard Class,Joy Smith,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Storage,20.86,7.0,0.0,1.4602,6.0,2016,2016,Female
2377,2016-06-23,2016-06-28,Standard Class,Irene Maddox,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,3.96,2.0,0.0,1.4652,5.0,2016,2016,Male
2378,2016-07-10,2016-07-16,Standard Class,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,16.768,2.0,0.2,1.4672,6.0,2016,2016,Male
2379,2017-04-11,2017-04-15,Standard Class,Jack Lebron,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,16.768,2.0,0.2,1.4672,4.0,2017,2017,Male
2380,2014-09-13,2014-09-19,Standard Class,Dan Campbell,Consumer,United States,New York City,New York,10011,East,Office Supplies,Art,5.46,3.0,0.0,1.4742,6.0,2014,2014,Male
2381,2014-11-21,2014-11-26,Standard Class,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Art,5.46,3.0,0.0,1.4742,5.0,2014,2014,Male
2382,2016-04-19,2016-04-26,Standard Class,Kunst Miller,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,3.28,2.0,0.0,1.476,7.0,2016,2016,Unknown
2383,2015-11-25,2015-11-29,Standard Class,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Art,13.12,5.0,0.2,1.476,4.0,2015,2015,Female
2384,2015-12-17,2015-12-22,Standard Class,Mick Crebagga,Consumer,United States,Bloomington,Illinois,61701,Central,Office Supplies,Art,13.12,5.0,0.2,1.476,5.0,2015,2015,Male
2385,2015-08-27,2015-09-01,Standard Class,Philip Fox,Consumer,United States,San Diego,California,92105,West,Office Supplies,Labels,3.08,1.0,0.0,1.4784,5.0,2015,2015,Male
2386,2014-09-29,2014-10-03,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,4.224,3.0,0.2,1.4784,4.0,2014,2014,Female
2387,2014-01-06,2014-01-10,Standard Class,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,5.48,2.0,0.0,1.4796,4.0,2014,2014,Female
2388,2017-05-25,2017-05-25,Same Day,Trudy Brown,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,3.29,1.0,0.0,1.4805,0.0,2017,2017,Female
2389,2014-04-28,2014-05-03,Standard Class,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,5.34,2.0,0.0,1.4952,5.0,2014,2014,Male
2390,2017-05-01,2017-05-02,First Class,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065,South,Office Supplies,Labels,4.608,2.0,0.2,1.4976,1.0,2017,2017,Male
2391,2015-10-03,2015-10-09,Standard Class,Mary Zewe,Corporate,United States,Reading,Pennsylvania,19601,East,Office Supplies,Storage,15.008,2.0,0.2,1.5008,6.0,2015,2015,Unknown
2392,2017-03-27,2017-03-29,Second Class,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,15.008,2.0,0.2,1.5008,2.0,2017,2017,Male
2393,2016-11-13,2016-11-19,Standard Class,Adrian Shami,Home Office,United States,Auburn,Washington,98002,West,Furniture,Furnishings,4.18,1.0,0.0,1.5048,6.0,2016,2016,Male
2394,2016-03-21,2016-03-28,Standard Class,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,13.392,3.0,0.2,1.5066,7.0,2016,2016,Male
2395,2016-08-15,2016-08-20,Second Class,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,Office Supplies,Labels,3.15,1.0,0.0,1.512,5.0,2016,2016,Male
2396,2014-04-28,2014-05-03,Standard Class,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Labels,3.15,1.0,0.0,1.512,5.0,2014,2014,Male
2397,2017-12-03,2017-12-09,Standard Class,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,3.15,1.0,0.0,1.512,6.0,2017,2017,Male
2398,2015-02-25,2015-03-01,Standard Class,Sung Shariari,Consumer,United States,Leominster,Massachusetts,1453,East,Office Supplies,Labels,3.15,1.0,0.0,1.512,4.0,2015,2015,Unknown
2399,2016-07-21,2016-07-26,Standard Class,Damala Kotsonis,Corporate,United States,Roseville,California,95661,West,Office Supplies,Labels,3.15,1.0,0.0,1.512,5.0,2016,2016,Unknown
2400,2014-11-26,2014-12-01,Standard Class,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,4.32,3.0,0.2,1.512,5.0,2014,2014,Male
2401,2015-12-10,2015-12-16,Standard Class,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,3.9,2.0,0.0,1.521,6.0,2015,2015,Male
2402,2014-11-10,2014-11-16,Standard Class,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Art,3.9,2.0,0.0,1.521,6.0,2014,2014,Unknown
2403,2016-04-19,2016-04-24,Second Class,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,5.46,3.0,0.0,1.5288,5.0,2016,2016,Male
2404,2017-06-19,2017-06-21,Second Class,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,Technology,Accessories,122.328,9.0,0.2,1.5291,2.0,2017,2017,Female
2405,2015-02-06,2015-02-13,Standard Class,Victoria Wilson,Corporate,United States,Bellevue,Washington,98006,West,Office Supplies,Art,5.28,3.0,0.0,1.5312,7.0,2015,2015,Male
2406,2016-12-09,2016-12-13,Second Class,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Supplies,20.568,3.0,0.2,1.5426,4.0,2016,2016,Male
2407,2016-02-05,2016-02-05,Same Day,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Storage,154.44,3.0,0.0,1.5444,0.0,2016,2016,Male
2408,2016-10-21,2016-10-25,Standard Class,Joel Eaton,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,154.44,3.0,0.0,1.5444,4.0,2016,2016,Male
2409,2015-09-10,2015-09-14,Standard Class,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,51.52,4.0,0.0,1.5456,4.0,2015,2015,Male
2410,2015-12-28,2016-01-01,Standard Class,Fred Harton,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,24.816,2.0,0.2,1.551,4.0,2015,2016,Male
2411,2017-07-03,2017-07-04,First Class,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,9.552,3.0,0.2,1.5522,1.0,2017,2017,Female
2412,2017-09-16,2017-09-17,First Class,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,5.98,1.0,0.0,1.5548,1.0,2017,2017,Male
